zip_merge,total_pop,white,black,asian,latino
ZCTA5 61878,1377,1302,36,6,19
ZCTA5 61880,4345,4257,0,46,18
ZCTA5 61882,619,605,0,5,4
ZCTA5 61883,4504,4384,49,0,38
ZCTA5 61884,1179,1164,0,0,15
ZCTA5 61910,4365,3599,0,0,738
ZCTA5 61911,5527,5371,2,0,106
ZCTA5 61912,1330,1309,0,0,0
ZCTA5 61913,1618,1591,0,8,0
ZCTA5 61914,1807,1761,0,0,36
ZCTA5 61917,622,598,0,0,12
ZCTA5 61919,804,752,0,49,3
ZCTA5 61920,25830,23086,1461,342,597
ZCTA5 61924,2416,2385,0,8,11
ZCTA5 61925,937,910,0,21,6
ZCTA5 61928,1044,1038,0,0,0
ZCTA5 61929,635,630,0,0,5
ZCTA5 61930,678,666,5,0,5
ZCTA5 61931,925,878,0,9,38
ZCTA5 61932,535,533,0,0,0
ZCTA5 61933,1365,1352,10,0,0
ZCTA5 61936,169,147,13,0,9
ZCTA5 61937,1919,1879,22,0,0
ZCTA5 61938,21944,20255,557,162,543
ZCTA5 61940,263,262,0,0,0
ZCTA5 61941,42,42,0,0,0
ZCTA5 61942,1251,1234,0,0,7
ZCTA5 61943,1433,1413,0,3,16
ZCTA5 61944,12762,12362,95,136,157
ZCTA5 61949,212,212,0,0,0
ZCTA5 61951,7661,7484,13,71,32
ZCTA5 61953,6240,5810,74,56,203
ZCTA5 61955,162,162,0,0,0
ZCTA5 61956,2879,2725,2,20,115
ZCTA5 61957,1975,1877,55,3,14
ZCTA5 62001,1754,1739,0,0,9
ZCTA5 62002,32141,23445,7094,78,611
ZCTA5 62006,539,535,0,0,2
ZCTA5 62009,1866,1750,30,17,46
ZCTA5 62010,11032,10651,113,89,93
ZCTA5 62011,374,374,0,0,0
ZCTA5 62012,6860,6768,5,0,42
ZCTA5 62013,537,525,1,7,0
ZCTA5 62014,4000,3853,4,0,98
ZCTA5 62015,366,357,0,0,9
ZCTA5 62016,3679,3646,11,1,6
ZCTA5 62017,921,856,0,18,43
ZCTA5 62018,4428,3940,315,15,13
ZCTA5 62019,527,527,0,0,0
ZCTA5 62021,768,768,0,0,0
ZCTA5 62022,1142,1133,0,0,9
ZCTA5 62023,48,48,0,0,0
ZCTA5 62024,9847,9639,14,30,60
ZCTA5 62025,33448,29472,2136,676,666
ZCTA5 62027,457,446,0,0,10
ZCTA5 62028,1213,1102,85,11,9
ZCTA5 62030,116,116,0,0,0
ZCTA5 62031,784,715,4,0,0
ZCTA5 62032,890,872,3,0,15
ZCTA5 62033,4898,4713,12,80,0
ZCTA5 62034,13529,11081,1215,275,546
ZCTA5 62035,16472,15538,483,43,188
ZCTA5 62036,860,854,0,0,6
ZCTA5 62037,1942,1836,60,4,4
ZCTA5 62040,44140,38750,1963,405,2032
ZCTA5 62044,2433,2424,0,1,3
ZCTA5 62045,558,537,0,15,0
ZCTA5 62046,440,433,7,0,0
ZCTA5 62047,1767,1735,3,0,9
ZCTA5 62048,1616,1583,0,11,2
ZCTA5 62049,8728,6965,1352,76,214
ZCTA5 62050,302,294,0,0,5
ZCTA5 62051,809,800,9,0,0
ZCTA5 62052,13173,12824,30,45,177
ZCTA5 62053,543,538,1,4,0
ZCTA5 62054,634,621,0,0,3
ZCTA5 62056,8886,8707,70,1,99
ZCTA5 62058,803,781,5,2,5
ZCTA5 62059,495,3,492,0,0
ZCTA5 62060,5187,1879,2941,4,128
ZCTA5 62061,2098,2009,0,0,21
ZCTA5 62062,7543,7065,140,18,286
ZCTA5 62063,1201,1150,0,21,0
ZCTA5 62065,24,24,0,0,0
ZCTA5 62067,2468,2398,0,43,27
ZCTA5 62069,3225,3165,0,0,5
ZCTA5 62070,42,42,0,0,0
ZCTA5 62074,1084,1068,4,0,0
ZCTA5 62075,3669,3554,1,13,83
ZCTA5 62076,129,125,0,0,0
ZCTA5 62077,195,183,0,0,12
ZCTA5 62078,120,117,0,0,0
ZCTA5 62079,396,396,0,0,0
ZCTA5 62080,2580,2536,0,0,4
ZCTA5 62081,286,263,0,0,21
ZCTA5 62082,3035,2797,119,0,60
ZCTA5 62083,392,392,0,0,0
ZCTA5 62084,1666,1581,32,2,19
ZCTA5 62085,204,204,0,0,0
ZCTA5 62086,1448,1410,0,8,24
ZCTA5 62087,2260,2208,29,0,17
ZCTA5 62088,7163,7002,11,17,78
ZCTA5 62089,431,429,0,0,2
ZCTA5 62090,925,71,842,0,3
ZCTA5 62091,320,320,0,0,0
ZCTA5 62092,3138,3076,24,0,6
ZCTA5 62093,334,316,0,7,11
ZCTA5 62094,1066,1054,0,0,2
ZCTA5 62095,11253,10799,78,119,150
ZCTA5 62097,2687,2615,0,0,25
ZCTA5 62098,131,131,0,0,0
ZCTA5 62201,7534,773,4631,19,1938
ZCTA5 62203,7963,497,7250,35,79
ZCTA5 62204,8935,157,8643,10,106
ZCTA5 62205,9071,93,8938,0,0
ZCTA5 62206,16901,5917,10262,93,428
ZCTA5 62207,8590,75,8407,0,53
ZCTA5 62208,16877,11012,4081,523,610
ZCTA5 62214,1103,1088,0,0,11
ZCTA5 62215,1789,1613,26,20,108
ZCTA5 62216,2477,2408,0,0,46
ZCTA5 62217,768,710,0,0,16
ZCTA5 62218,1534,1521,0,0,13
ZCTA5 62219,1007,934,0,27,30
ZCTA5 62220,21092,16109,3304,159,539
ZCTA5 62221,26856,17905,6643,676,668
ZCTA5 62223,17104,13293,3289,130,151
ZCTA5 62225,5842,3465,1623,123,473
ZCTA5 62226,29076,20088,6519,437,816
ZCTA5 62230,6244,6004,16,10,148
ZCTA5 62231,7615,7280,135,0,51
ZCTA5 62232,6919,6323,330,31,171
ZCTA5 62233,9952,7180,2235,54,422
ZCTA5 62234,33045,27565,3227,105,1768
ZCTA5 62236,12250,11837,34,47,233
ZCTA5 62237,2553,2464,49,4,20
ZCTA5 62238,672,654,0,0,12
ZCTA5 62239,4891,4771,12,0,54
ZCTA5 62240,2121,2009,18,0,89
ZCTA5 62241,1276,1274,2,0,0
ZCTA5 62242,1650,1515,1,0,28
ZCTA5 62243,5891,5801,8,0,41
ZCTA5 62244,1386,1355,0,15,0
ZCTA5 62245,1669,1623,3,0,41
ZCTA5 62246,10716,9132,497,231,443
ZCTA5 62248,309,269,0,0,29
ZCTA5 62249,15019,14222,26,174,181
ZCTA5 62250,530,488,24,11,2
ZCTA5 62253,698,689,0,0,0
ZCTA5 62254,5656,4599,730,131,147
ZCTA5 62255,842,842,0,0,0
ZCTA5 62257,3408,3330,30,0,21
ZCTA5 62258,9299,8276,393,26,530
ZCTA5 62260,7505,7398,18,0,35
ZCTA5 62261,146,146,0,0,0
ZCTA5 62262,1743,1620,95,0,0
ZCTA5 62263,5367,5284,25,0,49
ZCTA5 62264,3503,3401,46,0,51
ZCTA5 62265,4432,4007,130,68,150
ZCTA5 62266,247,247,0,0,0
ZCTA5 62268,790,768,0,0,22
ZCTA5 62269,30942,24025,4512,580,993
ZCTA5 62271,2047,1944,15,0,68
ZCTA5 62272,1502,1373,0,0,126
ZCTA5 62273,256,246,0,0,10
ZCTA5 62274,8514,6574,1328,67,468
ZCTA5 62275,3523,3498,0,0,25
ZCTA5 62277,1567,1558,0,2,0
ZCTA5 62278,6994,6941,22,0,5
ZCTA5 62279,27,27,0,0,0
ZCTA5 62280,376,361,0,6,0
ZCTA5 62281,2176,2149,0,12,6
ZCTA5 62282,403,397,0,0,0
ZCTA5 62284,713,510,194,9,0
ZCTA5 62285,4294,4070,93,9,112
ZCTA5 62286,6452,5207,894,6,184
ZCTA5 62288,2791,2771,0,0,10
ZCTA5 62289,370,356,5,4,2
ZCTA5 62292,815,733,61,0,21
ZCTA5 62293,4737,4549,25,44,99
ZCTA5 62294,14419,12360,852,132,759
ZCTA5 62295,1870,1823,0,6,24
ZCTA5 62297,155,155,0,0,0
ZCTA5 62298,15619,15205,0,60,183
ZCTA5 62301,33698,30083,2064,204,622
ZCTA5 62305,18291,17628,186,262,132
ZCTA5 62311,1090,1078,7,0,0
ZCTA5 62312,2404,2357,1,2,17
ZCTA5 62313,471,471,0,0,0
ZCTA5 62314,406,396,0,0,3
ZCTA5 62316,610,599,3,0,0
ZCTA5 62319,228,214,0,0,14
ZCTA5 62320,2325,2233,35,0,43
ZCTA5 62321,3807,3743,10,6,18
ZCTA5 62323,158,158,0,0,0
ZCTA5 62324,1172,1084,72,0,11
ZCTA5 62325,268,258,0,0,10
ZCTA5 62326,2278,2181,26,0,30
ZCTA5 62330,2060,2029,0,17,0
ZCTA5 62334,112,111,0,0,0
ZCTA5 62336,73,68,0,0,5
ZCTA5 62338,1507,1507,0,0,0
ZCTA5 62339,959,947,0,0,3
ZCTA5 62340,1528,1444,51,2,31
ZCTA5 62341,3553,3435,2,8,61
ZCTA5 62343,553,528,0,0,22
ZCTA5 62344,118,118,0,0,0
ZCTA5 62345,339,339,0,0,0
ZCTA5 62346,129,119,0,0,0
ZCTA5 62347,2593,2590,3,0,0
ZCTA5 62348,263,250,0,0,13
ZCTA5 62349,480,468,0,0,12
ZCTA5 62351,1804,1754,38,2,0
ZCTA5 62352,415,405,3,0,7
ZCTA5 62353,5384,3826,1127,12,372
ZCTA5 62354,1491,1333,41,21,40
ZCTA5 62355,829,811,3,0,6
ZCTA5 62356,660,655,0,0,0
ZCTA5 62357,216,199,13,0,4
ZCTA5 62358,634,634,0,0,0
ZCTA5 62359,39,39,0,0,0
ZCTA5 62360,1737,1719,3,0,3
ZCTA5 62361,680,638,0,0,0
ZCTA5 62362,435,430,0,0,0
ZCTA5 62363,6188,5894,161,46,66
ZCTA5 62365,714,714,0,0,0
ZCTA5 62366,1859,1838,11,0,0
ZCTA5 62367,1218,1204,5,0,0
ZCTA5 62370,338,273,0,0,0
ZCTA5 62373,228,228,0,0,0
ZCTA5 62374,340,334,0,0,0
ZCTA5 62375,578,435,0,9,0
ZCTA5 62376,1131,1115,0,2,0
ZCTA5 62378,935,906,0,0,0
ZCTA5 62379,2242,2202,2,0,16
ZCTA5 62380,278,278,0,0,0
ZCTA5 62401,18513,17795,83,24,409
ZCTA5 62410,966,938,0,3,0
ZCTA5 62411,4372,4284,6,13,38
ZCTA5 62413,349,349,0,0,0
ZCTA5 62414,1599,1599,0,0,0
ZCTA5 62417,3061,2949,62,0,19
ZCTA5 62418,2357,2303,2,0,14
ZCTA5 62419,466,461,0,0,0
ZCTA5 62420,4810,4786,17,0,2
ZCTA5 62421,868,858,0,0,0
ZCTA5 62422,1039,1033,0,0,6
ZCTA5 62423,913,825,0,0,45
ZCTA5 62424,1889,1721,0,28,30
ZCTA5 62425,619,592,0,27,0
ZCTA5 62426,1200,1149,0,3,25
ZCTA5 62427,1955,1871,39,0,0
ZCTA5 62428,3598,3510,24,4,5
ZCTA5 62431,947,918,0,5,24
ZCTA5 62432,469,468,0,0,0
ZCTA5 62433,1012,983,7,1,2
ZCTA5 62434,167,167,0,0,0
ZCTA5 62436,533,525,0,0,5
ZCTA5 62438,402,402,0,0,0
ZCTA5 62439,7576,6274,973,6,311
ZCTA5 62440,1423,1416,1,0,6
ZCTA5 62441,7277,7093,35,0,69
ZCTA5 62442,2185,2076,16,41,40
ZCTA5 62443,1991,1957,9,4,21
ZCTA5 62444,469,467,0,0,0
ZCTA5 62445,812,794,0,0,6
ZCTA5 62446,398,385,0,3,10
ZCTA5 62447,3306,3197,20,14,20
ZCTA5 62448,5955,5780,5,7,78
ZCTA5 62449,3025,2956,8,0,20
ZCTA5 62450,12115,11689,63,187,85
ZCTA5 62451,2215,2178,0,14,7
ZCTA5 62452,514,491,0,0,0
ZCTA5 62454,11491,10078,650,62,321
ZCTA5 62458,2573,2520,2,0,44
ZCTA5 62459,246,241,0,2,0
ZCTA5 62460,1249,1239,0,10,0
ZCTA5 62461,813,810,0,0,1
ZCTA5 62462,1123,1107,0,0,16
ZCTA5 62463,1217,1217,0,0,0
ZCTA5 62465,1009,1000,5,0,0
ZCTA5 62466,4640,2948,1248,2,287
ZCTA5 62467,3808,3732,1,17,37
ZCTA5 62468,2502,2431,30,40,1
ZCTA5 62469,216,210,0,6,0
ZCTA5 62471,9703,9121,231,43,193
ZCTA5 62473,1693,1680,0,6,0
ZCTA5 62474,941,936,0,0,0
ZCTA5 62475,276,276,0,0,0
ZCTA5 62476,2113,2110,3,0,0
ZCTA5 62477,1132,1124,0,0,8
ZCTA5 62478,316,315,1,0,0
ZCTA5 62479,1033,1031,0,0,2
ZCTA5 62480,811,810,0,1,0
ZCTA5 62481,239,235,0,0,1
ZCTA5 62501,2604,2557,16,3,15
ZCTA5 62510,1594,1570,15,0,4
ZCTA5 62512,396,385,0,0,11
ZCTA5 62513,1904,1762,0,13,24
ZCTA5 62514,184,184,0,0,0
ZCTA5 62515,855,837,4,1,5
ZCTA5 62517,364,353,0,0,0
ZCTA5 62518,295,295,0,0,0
ZCTA5 62519,66,66,0,0,0
ZCTA5 62520,1560,1469,65,0,0
ZCTA5 62521,35498,28142,5700,183,478
ZCTA5 62522,17399,12313,4037,220,350
ZCTA5 62523,899,308,580,0,2
ZCTA5 62526,33726,24437,6884,435,852
ZCTA5 62530,1632,1595,0,12,0
ZCTA5 62531,1758,1668,9,3,73
ZCTA5 62532,192,192,0,0,0
ZCTA5 62533,1077,1074,0,0,2
ZCTA5 62534,1327,1307,0,0,14
ZCTA5 62535,3498,2952,52,255,177
ZCTA5 62536,986,967,0,0,0
ZCTA5 62537,33,33,0,0,0
ZCTA5 62538,418,418,0,0,0
ZCTA5 62539,1310,1282,3,12,0
ZCTA5 62540,1505,1471,3,5,0
ZCTA5 62541,179,179,0,0,0
ZCTA5 62543,609,558,0,0,51
ZCTA5 62544,1714,1711,0,0,0
ZCTA5 62545,1044,1026,12,3,0
ZCTA5 62546,1645,1628,3,13,1
ZCTA5 62547,806,796,0,0,0
ZCTA5 62548,2087,2083,0,0,0
ZCTA5 62549,5864,5694,51,0,75
ZCTA5 62550,2748,2725,9,0,0
ZCTA5 62551,937,913,0,0,11
ZCTA5 62553,563,562,0,0,0
ZCTA5 62554,1767,1742,10,0,0
ZCTA5 62555,397,393,0,0,0
ZCTA5 62556,424,424,0,0,0
ZCTA5 62557,7264,7112,23,11,22
ZCTA5 62558,3533,3429,0,18,47
ZCTA5 62560,1492,1461,1,9,8
ZCTA5 62561,5141,4899,7,25,187
ZCTA5 62563,5750,5385,53,156,108
ZCTA5 62565,7463,7282,21,69,62
ZCTA5 62567,1095,1090,1,0,4
ZCTA5 62568,16669,15533,552,147,334
ZCTA5 62570,548,542,3,0,0
ZCTA5 62571,2010,1974,0,2,34
ZCTA5 62572,738,733,0,0,5
ZCTA5 62573,1495,1460,6,4,16
ZCTA5 62601,437,437,0,0,0
ZCTA5 62610,336,290,0,0,0
ZCTA5 62611,977,958,9,0,3
ZCTA5 62612,2015,2002,2,0,0
ZCTA5 62613,3762,3722,0,0,40
ZCTA5 62615,5533,5485,0,0,23
ZCTA5 62617,642,630,0,0,0
ZCTA5 62618,7907,5360,387,0,2072
ZCTA5 62621,1324,1299,0,0,25
ZCTA5 62622,16,16,0,0,0
ZCTA5 62624,650,645,0,0,5
ZCTA5 62625,774,687,17,13,22
ZCTA5 62626,8327,8055,55,11,115
ZCTA5 62627,1025,1022,0,0,3
ZCTA5 62628,964,886,0,0,0
ZCTA5 62629,12613,11904,144,104,355
ZCTA5 62630,476,473,0,0,0
ZCTA5 62631,230,224,2,0,0
ZCTA5 62633,525,525,0,0,0
ZCTA5 62634,716,701,1,0,0
ZCTA5 62635,571,565,0,0,0
ZCTA5 62638,1174,1136,5,0,26
ZCTA5 62639,299,299,0,0,0
ZCTA5 62640,4113,4074,7,1,25
ZCTA5 62642,1606,1588,0,0,12
ZCTA5 62643,408,362,0,27,12
ZCTA5 62644,5401,5283,38,28,45
ZCTA5 62649,500,489,0,0,0
ZCTA5 62650,27663,24303,2143,55,667
ZCTA5 62655,576,558,0,0,18
ZCTA5 62656,22005,17772,3006,234,687
ZCTA5 62661,1189,1142,0,9,11
ZCTA5 62663,452,426,0,5,0
ZCTA5 62664,3218,3151,3,25,14
ZCTA5 62665,1451,1415,4,0,11
ZCTA5 62666,566,525,5,0,32
ZCTA5 62667,415,411,0,0,3
ZCTA5 62668,1284,1284,0,0,0
ZCTA5 62670,3171,3065,51,7,18
ZCTA5 62671,459,423,0,0,19
ZCTA5 62672,197,193,0,0,0
ZCTA5 62673,614,605,0,0,5
ZCTA5 62674,1479,1455,0,0,8
ZCTA5 62675,5802,5678,72,6,33
ZCTA5 62677,2507,2444,5,18,2
ZCTA5 62681,5479,5137,44,136,72
ZCTA5 62682,944,912,0,0,21
ZCTA5 62684,5524,5411,0,69,14
ZCTA5 62685,2182,1931,148,1,64
ZCTA5 62688,959,940,0,0,19
ZCTA5 62689,444,444,0,0,0
ZCTA5 62690,4176,4113,0,0,0
ZCTA5 62691,2385,2301,21,0,40
ZCTA5 62692,1966,1912,0,0,11
ZCTA5 62693,1604,1594,0,0,7
ZCTA5 62694,3012,3004,4,0,4
ZCTA5 62695,315,304,0,10,0
ZCTA5 62701,1133,757,294,43,0
ZCTA5 62702,37077,28930,5848,214,700
ZCTA5 62703,29946,16610,11576,191,501
ZCTA5 62704,40065,33475,3620,1152,851
ZCTA5 62707,7782,7163,174,56,226
ZCTA5 62711,15298,13647,448,775,272
ZCTA5 62712,9883,9119,289,283,108
ZCTA5 62801,22791,19226,2029,45,693
ZCTA5 62803,1102,995,79,3,16
ZCTA5 62806,3375,3229,65,0,0
ZCTA5 62807,1107,1087,0,0,18
ZCTA5 62808,1793,1748,0,0,0
ZCTA5 62809,118,111,0,0,0
ZCTA5 62810,1024,968,0,15,24
ZCTA5 62811,249,230,0,19,0
ZCTA5 62812,11223,10780,26,47,273
ZCTA5 62814,1870,1801,4,15,14
ZCTA5 62815,341,341,0,0,0
ZCTA5 62816,1228,1212,0,6,10
ZCTA5 62817,671,658,0,0,0
ZCTA5 62818,434,352,0,0,76
ZCTA5 62819,422,422,0,0,0
ZCTA5 62820,161,151,0,0,10
ZCTA5 62821,7562,7287,85,15,93
ZCTA5 62822,2828,2781,0,0,45
ZCTA5 62823,1817,1791,0,18,8
ZCTA5 62824,1774,1763,5,0,0
ZCTA5 62825,214,214,0,0,0
ZCTA5 62827,1374,1374,0,0,0
ZCTA5 62828,1392,1390,0,0,1
ZCTA5 62829,111,111,0,0,0
ZCTA5 62830,1586,1530,0,0,13
ZCTA5 62831,464,461,3,0,0
ZCTA5 62832,8957,8126,558,45,85
ZCTA5 62833,178,168,0,0,0
ZCTA5 62835,1031,1026,1,4,0
ZCTA5 62836,723,715,0,0,5
ZCTA5 62837,9145,8882,77,47,70
ZCTA5 62838,1508,1491,2,0,3
ZCTA5 62839,6568,6354,44,76,5
ZCTA5 62841,86,86,0,0,0
ZCTA5 62842,1034,1029,0,2,3
ZCTA5 62843,103,103,0,0,0
ZCTA5 62844,2117,2092,5,0,8
ZCTA5 62846,2591,1533,763,0,242
ZCTA5 62848,537,498,5,17,9
ZCTA5 62849,2190,2156,0,0,4
ZCTA5 62850,264,264,0,0,0
ZCTA5 62851,383,365,18,0,0
ZCTA5 62852,123,115,0,0,0
ZCTA5 62853,987,977,0,0,6
ZCTA5 62854,1759,1740,0,0,14
ZCTA5 62856,270,270,0,0,0
ZCTA5 62858,3156,3000,14,0,85
ZCTA5 62859,5680,5525,23,0,94
ZCTA5 62860,423,423,0,0,0
ZCTA5 62861,117,113,0,0,0
ZCTA5 62862,377,358,0,10,1
ZCTA5 62863,10157,9845,81,13,63
ZCTA5 62864,24532,21006,2322,162,434
ZCTA5 62865,1989,1951,0,0,0
ZCTA5 62867,630,605,0,0,0
ZCTA5 62868,1799,1725,1,4,9
ZCTA5 62869,2572,2488,36,0,48
ZCTA5 62870,2031,1925,16,0,11
ZCTA5 62871,757,755,0,0,0
ZCTA5 62872,1161,1138,0,0,21
ZCTA5 62874,304,296,0,0,0
ZCTA5 62875,1126,1118,0,0,8
ZCTA5 62876,236,236,0,0,0
ZCTA5 62877,548,544,0,0,0
ZCTA5 62878,316,316,0,0,0
ZCTA5 62879,115,115,0,0,0
ZCTA5 62880,677,677,0,0,0
ZCTA5 62881,11305,10844,80,133,94
ZCTA5 62882,2217,2117,4,9,52
ZCTA5 62883,760,760,0,0,0
ZCTA5 62884,2913,2837,0,9,11
ZCTA5 62885,751,746,0,5,0
ZCTA5 62886,459,459,0,0,0
ZCTA5 62887,269,269,0,0,0
ZCTA5 62888,2621,2552,52,0,5
ZCTA5 62889,878,852,0,0,0
ZCTA5 62890,3307,3245,16,7,30
ZCTA5 62891,553,522,0,0,31
ZCTA5 62892,243,226,0,0,17
ZCTA5 62893,867,794,0,0,4
ZCTA5 62894,1067,1067,0,0,0
ZCTA5 62895,2079,2012,0,0,55
ZCTA5 62896,12680,12208,56,224,73
ZCTA5 62897,520,520,0,0,0
ZCTA5 62898,1893,1754,2,37,47
ZCTA5 62899,1783,1778,0,0,3
ZCTA5 62901,27666,17641,6326,1457,1499
ZCTA5 62902,4531,3731,333,184,170
ZCTA5 62903,2333,1386,454,173,224
ZCTA5 62905,773,697,3,2,70
ZCTA5 62906,6934,6550,109,86,151
ZCTA5 62907,2445,2386,0,0,45
ZCTA5 62908,432,425,3,0,4
ZCTA5 62910,2433,2019,299,0,17
ZCTA5 62912,1010,969,7,0,13
ZCTA5 62914,3067,868,2048,46,4
ZCTA5 62915,381,327,0,9,24
ZCTA5 62916,895,895,0,0,0
ZCTA5 62917,2273,1934,181,0,41
ZCTA5 62918,9029,8471,150,16,231
ZCTA5 62919,884,820,48,0,16
ZCTA5 62920,3532,2957,101,1,436
ZCTA5 62921,522,199,318,0,5
ZCTA5 62922,3188,3062,0,5,63
ZCTA5 62923,720,706,7,0,0
ZCTA5 62924,2817,2614,69,60,27
ZCTA5 62926,2347,2323,3,8,5
ZCTA5 62927,234,233,0,0,0
ZCTA5 62928,189,189,0,0,0
ZCTA5 62930,6347,6110,58,7,65
ZCTA5 62931,1507,1499,0,8,0
ZCTA5 62932,1617,1582,23,0,12
ZCTA5 62933,930,907,10,6,0
ZCTA5 62934,964,940,5,6,0
ZCTA5 62935,1804,1725,0,0,11
ZCTA5 62938,3024,2718,150,10,100
ZCTA5 62939,2921,2806,0,5,87
ZCTA5 62940,530,513,0,0,0
ZCTA5 62941,865,729,109,0,21
ZCTA5 62942,654,645,2,2,0
ZCTA5 62943,1001,826,168,0,7
ZCTA5 62946,13318,12107,660,120,234
ZCTA5 62947,506,480,0,0,26
ZCTA5 62948,12928,12424,301,37,43
ZCTA5 62949,789,783,0,0,6
ZCTA5 62950,267,267,0,0,0
ZCTA5 62951,5393,5128,1,23,60
ZCTA5 62952,3410,3173,0,24,154
ZCTA5 62953,378,276,53,7,0
ZCTA5 62954,563,549,0,0,0
ZCTA5 62956,852,828,15,2,0
ZCTA5 62957,1156,1103,22,0,28
ZCTA5 62958,2086,1690,131,98,28
ZCTA5 62959,26757,23501,1557,352,727
ZCTA5 62960,11841,10831,395,47,152
ZCTA5 62961,113,113,0,0,0
ZCTA5 62962,20,20,0,0,0
ZCTA5 62963,787,411,353,0,23
ZCTA5 62964,1250,419,816,0,0
ZCTA5 62965,142,133,0,0,3
ZCTA5 62966,15483,13394,1254,91,389
ZCTA5 62967,440,432,0,1,4
ZCTA5 62969,695,695,0,0,0
ZCTA5 62970,711,624,78,0,0
ZCTA5 62972,1059,1059,0,0,0
ZCTA5 62974,1521,1443,0,0,31
ZCTA5 62975,211,211,0,0,0
ZCTA5 62976,478,180,293,0,0
ZCTA5 62977,587,586,0,0,1
ZCTA5 62979,1319,1308,8,0,0
ZCTA5 62982,1650,1521,13,28,16
ZCTA5 62983,1262,1237,0,2,13
ZCTA5 62984,1817,1736,21,9,21
ZCTA5 62985,1353,1036,232,3,68
ZCTA5 62987,1023,942,46,0,0
ZCTA5 62988,2280,1485,676,17,63
ZCTA5 62990,1070,872,171,0,6
ZCTA5 62992,999,657,237,5,47
ZCTA5 62994,690,651,0,6,24
ZCTA5 62995,5127,3792,1018,13,250
ZCTA5 62996,421,281,140,0,0
ZCTA5 62997,558,558,0,0,0
ZCTA5 62998,378,378,0,0,0
ZCTA5 62999,1987,1926,12,7,23
ZCTA5 63005,18018,16130,315,991,494
ZCTA5 63010,35746,33978,167,216,834
ZCTA5 63011,36823,33463,611,1310,1062
ZCTA5 63012,10545,10011,78,64,253
ZCTA5 63013,1685,1685,0,0,0
ZCTA5 63014,495,492,3,0,0
ZCTA5 63015,2198,2159,0,0,36
ZCTA5 63016,8050,7826,2,21,1
ZCTA5 63017,41384,35803,874,3269,876
ZCTA5 63019,4463,4223,76,0,112
ZCTA5 63020,20592,20055,63,37,163
ZCTA5 63021,54398,46463,1584,3798,1581
ZCTA5 63023,5412,5300,0,29,10
ZCTA5 63025,12552,11950,107,114,240
ZCTA5 63026,44207,41391,317,816,774
ZCTA5 63028,25426,24053,598,147,255
ZCTA5 63030,361,352,0,0,0
ZCTA5 63031,48478,33793,12179,408,816
ZCTA5 63033,42788,16375,24299,458,612
ZCTA5 63034,18340,7276,10248,149,257
ZCTA5 63036,562,549,0,0,0
ZCTA5 63037,3084,2981,32,8,62
ZCTA5 63038,6817,6473,48,74,113
ZCTA5 63039,1240,1169,46,0,0
ZCTA5 63040,8570,8013,113,146,229
ZCTA5 63041,244,244,0,0,0
ZCTA5 63042,19144,11645,6065,78,970
ZCTA5 63043,22386,15976,1785,2833,1211
ZCTA5 63044,10846,7701,1758,321,917
ZCTA5 63045,0,0,0,0,0
ZCTA5 63047,0,0,0,0,0
ZCTA5 63048,3324,2937,215,25,0
ZCTA5 63049,15839,15420,54,48,49
ZCTA5 63050,15085,14470,47,43,297
ZCTA5 63051,13979,13454,162,65,183
ZCTA5 63052,25842,24641,17,81,816
ZCTA5 63053,69,69,0,0,0
ZCTA5 63055,2383,2375,0,0,0
ZCTA5 63056,2112,2068,0,2,42
ZCTA5 63057,60,60,0,0,0
ZCTA5 63060,1992,1872,0,0,53
ZCTA5 63061,181,181,0,0,0
ZCTA5 63068,4983,4671,18,18,164
ZCTA5 63069,15264,14290,760,20,32
ZCTA5 63070,7934,7729,44,0,52
ZCTA5 63071,1233,1231,0,0,0
ZCTA5 63072,3126,3065,47,0,0
ZCTA5 63073,170,170,0,0,0
ZCTA5 63074,15418,10392,3607,168,919
ZCTA5 63077,11773,11212,51,99,175
ZCTA5 63079,32,32,0,0,0
ZCTA5 63080,14911,14488,16,31,188
ZCTA5 63084,17073,16287,269,47,370
ZCTA5 63087,974,965,0,0,9
ZCTA5 63088,8351,7089,200,751,84
ZCTA5 63089,5536,5262,223,0,51
ZCTA5 63090,22291,21439,88,209,254
ZCTA5 63091,1339,1314,0,7,5
ZCTA5 63101,1644,753,810,60,2
ZCTA5 63102,1693,917,690,31,21
ZCTA5 63103,5349,2655,2285,287,100
ZCTA5 63104,18680,7990,9591,453,199
ZCTA5 63105,17131,13664,1347,1530,323
ZCTA5 63106,10823,190,10192,30,124
ZCTA5 63107,12886,1175,11292,0,71
ZCTA5 63108,20862,11158,7292,1377,593
ZCTA5 63109,27484,23405,1674,269,1469
ZCTA5 63110,16272,8443,6416,580,263
ZCTA5 63111,20880,10989,6845,424,1426
ZCTA5 63112,19483,3793,13990,670,664
ZCTA5 63113,12767,283,12213,8,185
ZCTA5 63114,36667,23560,9578,582,1954
ZCTA5 63115,23005,81,22678,38,49
ZCTA5 63116,44107,27599,9412,2128,2708
ZCTA5 63117,9243,7373,1188,240,217
ZCTA5 63118,28506,9498,15018,984,1852
ZCTA5 63119,33951,28302,3355,960,600
ZCTA5 63120,9111,213,8810,0,58
ZCTA5 63121,26778,3439,22635,241,140
ZCTA5 63122,38226,34729,1837,676,525
ZCTA5 63123,48538,44336,875,1285,1344
