"white","W8","dep_soc","dep_soc2","dep_pol","dep_power","dep_econ","wpb2a_UK","wpb3d_UK","vote_campaign","right_wing","age","college","female","own_home","married","soc","soc30","power","power30","pol","pol30","econ","econ30"
1,1.72245604168109,NA,NA,3,0,-2,1,1,1,1,4,0,1,1,1,2,NA,5,5,5,2,5,7
1,0.936157182321872,0,0,0,2,2,4,9,1,1,4,1,1,1,0,1,1,3,1,2,2,4,2
1,1.26837769632368,0,0,-2,0,-2,1,1,1,1,4,0,1,1,1,4,4,8,8,3,5,3,5
1,0.755087183361558,-2,-2,0,-2,-4,98,1,1,1,2,1,1,0,0,1,3,3,5,3,3,3,7
1,0.707090925089565,-2,-1,5,2,4,2,9,1,1,4,0,0,1,1,1,3,5,3,8,3,8,4
1,0.880110440642363,0,0,NA,NA,NA,2,8,1,1,3,1,0,1,1,3,3,4,NA,6,NA,7,NA
1,0.666050782322944,NA,NA,-1,-1,0,1,1,1,1,4,0,0,1,1,3,NA,4,5,5,6,5,5
1,0.868323697554395,NA,0,-4,NA,NA,1,2,2,1,4,0,1,0,0,NA,4,0,NA,0,4,0,NA
1,1.00738706900724,0,0,-1,-4,NA,2,8,1,1,3,1,1,1,0,2,2,1,5,4,5,5,NA
1,1.23831771469279,1,1,-4,-3,2,1,1,1,1,4,0,1,1,0,3,2,3,6,1,5,8,6
1,0.843677671274283,-1,-1,-4,-2,-5,1,1,1,1,4,0,0,1,1,3,4,6,8,5,9,4,9
1,0.624753135577693,-2,-2,-7,0,2,2,8,1,1,4,1,0,1,0,2,4,5,5,1,8,6,4
1,0.649175233510122,0,0,-2,0,0,2,2,1,1,3,1,0,1,1,4,4,7,7,4,6,10,10
1,0.931950131660793,-1,-1,6,NA,4,3,4,1,1,3,0,1,1,1,3,4,5,NA,8,2,6,2
1,0.865829707534861,-1,-1,0,-1,0,6,1,1,1,4,0,0,1,1,3,4,8,9,3,3,3,3
1,0.407559256307148,-1,-1,-2,-1,-2,2,4,1,1,3,1,0,0,1,2,3,5,6,5,7,5,7
1,0.717139620014239,NA,0,NA,NA,-1,1,8,0,1,4,0,1,1,1,NA,4,3,NA,3,NA,4,5
0,1.04309325125505,2,2,3,-2,3,1,2,1,1,3,0,0,1,1,3,1,1,3,5,2,5,2
1,0.735408415887305,0,0,-3,0,-3,98,1,1,1,3,1,0,1,0,1,1,3,3,3,6,5,8
1,1.4147622203366,NA,NA,NA,NA,0,1,1,0,0,2,0,0,0,0,NA,NA,NA,NA,0,NA,0,0
1,0.766880522591814,0,0,-4,2,NA,1,3,1,1,3,1,1,1,0,3,3,6,4,4,8,7,NA
1,1.30662143013139,-1,0,-6,-2,NA,4,11,1,1,3,0,0,1,0,2,3,1,3,2,8,NA,NA
1,0.666264229357786,1,1,-1,3,2,2,8,1,1,3,1,0,1,1,4,3,8,5,5,6,7,5
1,0.750205010423802,NA,NA,0,-5,-6,1,6,0,1,3,0,1,1,1,1,NA,3,8,2,2,3,9
1,1.04534764182315,3,3,-3,-4,1,1,1,1,1,2,1,1,1,0,4,1,1,5,2,5,1,0
1,0.998287928684643,1,2,-3,-3,1,1,1,1,1,4,0,1,1,1,2,1,5,8,5,8,5,4
1,1.35152512803015,0,0,0,1,0,1,5,2,1,3,0,0,1,0,3,3,6,5,5,5,4,4
0,0.967228894732614,NA,NA,1,1,1,2,1,1,1,3,0,0,1,0,1,NA,10,9,10,9,10,9
1,0.718822056809,-1,-1,0,-1,0,2,1,1,1,3,1,1,1,1,2,3,5,6,5,5,5,5
1,1.56932812369302,-2,-2,0,0,1,1,1,1,1,4,0,0,1,1,2,4,7,7,3,3,6,5
0,0.898940243186612,2,1,3,3,-1,98,5,1,1,2,1,1,1,0,3,1,3,0,4,1,1,2
1,0.788684344878562,0,0,-1,0,1,1,1,1,1,4,0,1,1,0,3,3,3,3,1,2,4,3
1,1.06677393537059,-3,-1,NA,0,0,98,1,1,1,3,0,1,1,1,1,4,5,5,NA,NA,3,3
1,0.718906178873,0,0,-8,NA,-5,4,11,0,1,4,0,1,0,1,4,4,8,NA,0,8,3,8
1,0.967623274225699,NA,NA,-4,-3,0,2,1,1,1,3,1,1,1,1,2,NA,3,6,5,9,7,7
1,1.0817620015279,NA,NA,0,-3,2,98,7,0,1,4,0,0,1,0,1,NA,1,4,2,2,5,3
1,0.744075382390774,NA,NA,NA,NA,NA,99,1,1,0,3,0,1,1,1,2,NA,1,NA,1,NA,3,NA
1,1.36648840789275,NA,NA,NA,-3,NA,1,1,1,1,2,1,0,1,0,2,NA,5,8,NA,NA,NA,NA
1,1.14871662938582,NA,1,-10,-8,NA,1,9,3,3,4,0,0,1,1,NA,3,0,8,0,10,NA,5
1,0.670603828528434,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,1,1,NA,NA,5,NA,NA,NA,4,NA
0,0.60149607022742,-2,0,-4,3,-4,7,1,1,1,4,1,1,1,0,2,4,5,2,1,5,1,5
1,0.625518914831459,0,0,NA,2,4,2,1,1,1,4,1,0,1,1,3,3,3,1,7,NA,6,2
0,0.43186314059994,1,1,NA,NA,NA,98,1,1,1,2,1,0,1,0,2,1,2,NA,NA,NA,1,NA
1,0.784215049530624,-1,-1,-5,-2,1,7,1,1,1,3,1,0,1,1,1,2,2,4,0,5,6,5
1,0.608521062349539,1,1,0,0,0,4,11,1,1,4,0,0,1,1,4,3,3,3,4,4,5,5
1,0.3539307996065,NA,NA,-2,0,0,2,1,1,1,4,1,0,1,0,2,NA,6,6,8,10,6,6
1,0.562407660994473,-2,-2,0,2,-2,2,9,1,0,4,0,0,1,1,2,4,9,7,8,8,6,8
1,0.605390263926054,NA,1,NA,-3,0,1,5,1,1,4,0,0,1,1,NA,3,4,7,NA,8,5,5
1,0.819210234731159,0,0,NA,1,-6,1,1,1,1,3,1,1,0,0,1,1,5,4,NA,NA,1,7
1,0.479624601865356,NA,NA,-3,0,-2,1,1,1,1,3,1,0,1,1,2,NA,1,1,1,4,6,8
1,0.747527796783805,-1,-1,5,3,-2,1,5,1,1,4,0,1,1,1,2,3,6,3,5,0,6,8
1,0.903063697956601,NA,NA,NA,NA,0,4,11,0,0,3,1,1,1,1,3,NA,8,NA,4,NA,5,5
1,1.25489037061934,1,1,0,2,-1,2,11,2,2,3,0,0,1,1,4,3,4,2,3,3,4,5
1,0.825179726227838,NA,NA,-4,3,3,1,1,1,1,2,1,1,1,1,3,NA,8,5,4,8,8,5
1,0.862465772095018,0,0,5,6,2,2,8,1,1,4,1,0,1,0,3,3,8,2,8,3,5,3
1,1.49567916264107,-1,-1,-6,-2,-4,1,8,2,2,3,1,1,0,1,2,3,2,4,2,8,2,6
0,0.858028445851685,0,0,2,2,5,1,1,1,1,4,1,0,1,1,3,3,2,0,3,1,8,3
1,1.00425187760637,NA,NA,-1,0,NA,1,1,1,1,4,1,1,0,0,2,NA,7,7,0,1,3,NA
1,1.26429682777283,0,0,0,0,0,1,1,1,1,3,0,0,1,1,1,1,1,1,1,1,1,1
1,0.937139123408256,-1,-1,-4,-4,-3,1,1,1,1,3,0,0,1,0,2,3,6,10,4,8,4,7
1,1.65487904725947,-2,0,-3,-2,1,2,3,1,1,3,0,0,1,1,1,3,3,5,3,6,5,4
1,0.643048166682435,NA,NA,0,0,2,2,1,1,1,3,0,1,1,0,3,NA,7,7,7,7,7,5
1,0.971037212498205,-1,-1,-4,-4,-4,99,1,1,1,4,0,1,1,1,2,3,1,5,1,5,2,6
1,1.32365698403921,NA,NA,NA,NA,2,98,9,1,1,3,0,1,0,0,1,NA,1,NA,1,NA,3,1
1,0.721739370818199,NA,NA,NA,2,3,2,1,1,1,4,1,1,1,1,2,NA,2,0,NA,NA,5,2
1,0.94546238646664,0,0,-3,-7,-5,2,10,1,1,4,0,1,1,0,3,3,2,9,3,6,3,8
1,1.14193004840646,0,0,-2,-3,-3,2,8,1,1,4,0,1,0,1,2,2,3,6,3,5,3,6
1,0.854542102107836,NA,NA,NA,NA,NA,98,99,0,0,3,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA
1,1.21606643216896,NA,0,0,-4,-3,4,8,2,0,4,0,1,1,0,NA,1,3,7,5,5,5,8
1,0.573164214157472,-1,-1,-4,0,4,98,6,1,1,4,0,0,1,1,1,2,0,0,1,5,7,3
1,1.35445009245259,NA,NA,-1,-1,0,98,7,3,0,2,0,1,0,1,1,NA,1,2,1,2,1,1
1,1.23267444910386,NA,NA,-3,-2,0,2,1,1,1,4,0,1,1,0,3,NA,4,6,5,8,5,5
1,1.31609419353439,NA,NA,NA,NA,NA,2,1,1,1,4,0,1,1,1,NA,NA,NA,NA,NA,NA,5,NA
1,1.49567916264107,0,-1,-4,1,-2,1,3,0,0,3,0,1,0,1,4,4,6,5,3,7,6,8
1,0.962986343515615,-1,0,-5,0,NA,98,5,1,1,4,0,1,1,0,2,3,5,5,3,8,3,NA
1,0.767285145514997,-1,0,-3,2,3,1,1,1,1,3,0,1,1,1,2,3,7,5,5,8,7,4
1,1.3156275767945,0,0,-1,0,2,2,8,1,1,3,0,1,1,1,2,2,3,3,7,8,5,3
1,1.22568916251021,NA,NA,-1,-4,4,2,8,1,1,3,0,0,1,1,1,NA,1,5,5,6,6,2
1,0.774890577845705,NA,NA,0,0,1,1,1,1,1,2,0,0,0,0,2,NA,2,2,1,1,2,1
1,1.28099740766363,-3,0,-1,-1,1,1,1,1,1,3,0,0,1,0,1,4,1,2,1,2,4,3
1,0.998287928684643,NA,NA,0,0,0,1,1,1,1,4,1,1,0,1,2,NA,5,5,2,2,4,4
0,1.03651797058135,1,1,NA,0,-1,98,6,1,1,3,1,1,1,0,2,1,2,2,NA,NA,3,4
1,1.26429682777283,-3,-2,1,0,-1,1,7,1,1,3,0,0,1,0,1,4,1,1,2,1,5,6
1,0.682702146185172,NA,NA,3,0,5,2,3,1,1,4,1,0,1,1,3,NA,2,2,6,3,7,2
1,0.915111421128703,NA,NA,0,1,0,99,1,1,0,3,0,1,0,0,1,NA,1,0,0,0,0,0
1,1.00660789066567,0,0,-5,-5,0,2,6,1,1,3,0,1,1,1,4,4,0,5,0,5,5,5
1,0.717139620014239,0,0,-8,-5,0,1,1,1,1,4,0,1,1,0,1,1,0,5,0,8,0,0
1,1.26741122098005,0,0,-1,-2,-1,1,1,1,1,3,1,0,0,1,1,1,1,3,1,2,2,3
1,0.665725317723809,NA,NA,NA,NA,NA,1,2,1,1,2,1,1,1,0,2,NA,5,NA,4,NA,5,NA
1,0.768416127461996,0,0,0,0,-6,2,1,1,1,3,0,1,1,0,3,3,0,0,0,0,3,9
1,1.22618063018561,0,-1,-3,-1,-1,2,2,1,1,2,1,1,0,0,3,3,5,6,3,6,6,7
1,1.23433356089341,NA,NA,-3,-6,NA,1,2,1,1,3,0,0,1,1,2,NA,1,7,4,7,NA,NA
1,0.814282453872939,NA,NA,-3,-2,2,1,9,1,1,4,0,1,1,1,NA,3,3,5,5,8,5,3
1,0.698545240315842,NA,NA,0,1,2,98,1,1,1,2,1,1,1,1,2,NA,5,4,7,7,8,6
1,1.61717334769212,-1,-1,-2,0,0,2,4,1,1,3,0,0,1,1,2,3,6,6,4,6,3,3
1,0.894383449978891,NA,NA,-3,-1,0,1,1,1,1,4,1,0,1,1,2,NA,3,4,2,5,7,7
1,0.697891096158184,-1,-1,-2,0,1,4,11,1,1,3,0,0,1,1,2,3,6,6,4,6,5,4
1,0.811662587828972,-1,-1,-9,-8,NA,1,3,1,1,3,1,0,1,1,2,3,1,9,0,9,6,NA
1,1.21660857290384,0,1,-2,-3,3,98,7,1,1,4,0,0,1,1,3,3,2,5,6,8,7,4
1,0.720299064162266,0,0,1,1,2,2,3,1,1,3,0,0,1,1,2,2,6,5,7,6,7,5
1,0.88904644308522,-3,-3,-10,-10,-10,4,11,2,1,4,0,1,0,0,1,4,0,10,0,10,0,10
1,0.978537677784721,NA,NA,0,2,3,2,5,1,1,2,1,0,1,1,3,NA,2,0,1,1,6,3
1,1.00626112767905,0,0,0,3,1,2,6,1,1,4,1,1,1,1,3,3,8,5,5,5,6,5
1,0.713117590820264,-1,-1,-5,-6,-5,7,1,1,1,2,1,0,0,0,1,2,0,6,0,5,0,5
1,1.26408240321633,-2,-2,-4,5,4,1,4,2,3,3,0,0,0,0,2,4,9,4,2,6,7,3
1,0.649765702932489,NA,0,-6,-5,-4,4,11,0,1,4,0,1,0,1,NA,4,1,6,1,7,1,5
1,0.874207038575881,NA,NA,NA,1,1,2,8,1,1,3,1,0,1,0,4,NA,6,5,7,NA,5,4
1,0.720299064162266,-2,-1,0,0,-4,2,3,1,1,3,1,0,0,0,2,4,2,2,5,5,1,5
1,0.800164564359076,0,0,-2,4,1,3,7,0,1,3,0,1,1,1,2,2,8,4,3,5,6,5
1,0.624509381860931,NA,NA,2,0,1,2,1,1,1,4,1,1,1,0,3,NA,3,3,8,6,5,4
1,1.72642755605832,1,1,0,-3,1,1,1,1,1,3,1,0,0,1,2,1,3,6,3,3,5,4
1,0.826313492324894,-1,-1,0,0,0,2,2,2,2,2,1,0,0,0,2,3,2,2,1,1,2,2
1,0.935011110266354,NA,NA,0,0,1,2,1,1,1,4,1,1,1,1,NA,NA,7,7,7,7,7,6
1,0.555075457184029,0,0,3,3,1,2,7,1,1,4,1,0,1,1,3,3,8,5,8,5,6,5
1,0.672985600416144,0,0,0,-1,3,2,6,1,1,3,1,0,1,1,2,2,2,3,4,4,5,2
0,0.966552532646805,0,1,0,NA,NA,98,99,0,0,3,0,1,1,0,2,2,NA,NA,5,5,NA,NA
1,1.23267444910386,NA,NA,3,-2,1,2,9,1,1,4,1,1,1,1,3,NA,3,5,6,3,5,4
1,0.675951912450254,NA,NA,-5,-5,NA,99,1,1,1,3,1,0,0,1,1,NA,0,5,0,5,NA,5
1,1.05775138743591,NA,NA,NA,0,0,1,1,1,1,4,0,1,0,0,NA,NA,0,0,3,NA,8,8
1,0.768416127461996,NA,NA,1,1,0,2,1,1,2,3,0,1,1,0,1,NA,7,6,8,7,7,7
1,1.00339688943642,-1,-1,-1,0,1,2,1,0,0,3,1,0,1,1,2,3,7,7,6,7,6,5
1,0.723768909727067,NA,NA,NA,NA,NA,7,1,1,1,3,1,1,1,0,NA,NA,1,NA,3,NA,NA,NA
1,0.593372072014594,-1,0,-2,-1,-1,2,5,1,1,4,0,0,1,1,3,4,1,2,4,6,6,7
1,0.625518914831459,1,1,0,-2,-1,2,6,1,1,4,0,0,1,1,3,2,6,8,5,5,5,6
1,0.717884877646416,1,1,2,0,3,3,1,1,1,4,1,0,1,0,3,2,1,1,3,1,8,5
1,0.860035868398891,-1,-1,-4,NA,-5,98,8,1,0,4,0,1,1,0,1,2,0,NA,0,4,0,5
1,1.35588755010503,NA,0,0,1,NA,1,1,1,1,4,0,1,1,1,NA,4,1,0,1,1,NA,0
1,1.7083012206372,-1,0,-1,-1,NA,2,9,1,1,3,0,0,1,1,3,4,2,3,0,1,NA,NA
1,1.14780382612273,NA,0,NA,NA,NA,1,1,1,1,4,1,0,0,1,NA,4,0,NA,0,NA,0,NA
1,0.969162961128376,-3,0,-2,-3,3,2,7,1,1,4,0,1,1,1,1,4,2,5,4,6,7,4
1,0.497299326322588,NA,NA,-1,NA,NA,1,1,1,1,4,1,0,1,0,3,NA,4,NA,7,8,4,NA
1,0.702902982766807,NA,NA,3,-1,0,2,6,1,1,4,0,1,1,1,1,NA,4,5,7,4,5,5
1,0.855920023644959,-2,0,-1,0,1,1,4,1,1,4,0,0,0,1,2,4,7,7,5,6,6,5
0,0.834398168808464,NA,NA,NA,NA,NA,98,99,0,0,3,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.692360546382022,NA,NA,-7,NA,NA,4,8,2,1,3,0,0,0,0,NA,NA,0,NA,1,8,2,NA
1,0.695200150725615,NA,NA,-5,-2,-8,3,1,1,1,3,0,1,1,0,2,NA,1,3,0,5,2,10
1,0.513972680190472,-1,-1,-6,-5,NA,98,1,1,1,4,1,1,1,0,1,2,0,5,0,6,1,NA
1,0.74316446270863,NA,NA,-5,-2,0,98,1,1,1,3,1,1,1,1,4,NA,4,6,2,7,5,5
1,1.30932298070181,NA,NA,-1,1,NA,1,1,1,1,4,0,1,1,1,1,NA,3,2,4,5,2,NA
1,0.744075382390774,0,1,9,3,-1,1,1,1,1,3,1,1,1,1,3,3,6,3,9,0,8,9
1,0.936434389440047,NA,NA,NA,NA,NA,3,1,1,1,2,0,1,1,0,2,NA,NA,NA,NA,NA,NA,NA
1,1.35152512803015,-3,0,0,1,0,1,1,0,0,3,0,0,1,1,1,4,2,1,1,1,1,1
1,0.702902982766807,1,1,2,5,4,2,1,1,1,4,0,1,1,1,2,1,6,1,3,1,6,2
1,1.21264811507646,0,0,0,0,NA,4,11,0,1,3,0,1,1,1,3,3,5,5,3,3,5,NA
1,0.864875070641827,0,0,-2,-1,1,2,1,1,1,3,0,0,1,1,2,2,1,2,2,4,5,4
0,1.31440685034427,-1,-1,-2,-2,0,98,4,1,1,3,1,1,0,0,1,2,3,5,4,6,5,5
1,0.631820914448917,0,0,5,3,4,1,1,1,1,4,1,0,1,1,4,4,7,4,8,3,7,3
1,0.847663613392346,-1,-1,3,-3,0,3,1,1,1,3,1,0,1,1,2,3,3,6,6,3,8,8
1,1.5540424448007,NA,0,NA,NA,NA,2,1,1,1,4,0,1,1,1,NA,4,NA,NA,NA,NA,NA,NA
1,0.766880522591814,0,0,0,-1,1,1,1,1,1,3,0,1,1,1,2,2,5,6,7,7,6,5
1,0.538004451749583,-1,-1,0,0,4,1,1,1,1,4,1,0,1,0,2,3,4,4,3,3,7,3
1,0.784783348441366,NA,0,0,0,-1,2,5,1,1,4,1,0,1,1,NA,3,5,5,9,9,6,7
1,0.970350894164461,-1,1,0,0,0,2,10,1,1,4,0,1,1,1,2,3,5,5,4,4,5,5
1,0.837091420243715,NA,NA,-5,-5,-2,7,1,1,1,4,0,1,1,0,1,NA,0,5,0,5,4,6
1,0.688256914243343,NA,NA,-3,NA,NA,4,10,2,1,3,1,1,1,0,2,NA,1,NA,1,4,3,NA
1,1.04063412824358,NA,NA,0,-1,-4,2,1,1,1,2,1,1,1,0,2,NA,2,3,3,3,4,8
0,1.27370960531246,NA,-1,NA,3,NA,98,8,1,1,3,1,1,0,1,NA,3,3,0,NA,NA,3,NA
1,0.868670410759444,-2,-2,7,5,2,2,1,1,1,4,0,1,1,1,2,4,10,5,10,3,5,3
1,1.64790797327619,0,0,-3,-2,-5,98,1,2,2,2,0,1,0,0,2,2,3,5,5,8,3,8
1,0.942369660223443,NA,NA,NA,NA,NA,2,3,1,1,3,0,1,1,1,2,NA,5,NA,4,NA,4,NA
1,0.933525679623546,-1,-1,NA,NA,NA,98,5,1,1,3,1,1,1,1,2,3,NA,NA,3,NA,6,NA
1,0.846398023296338,0,1,0,1,0,1,1,1,1,3,1,1,1,0,3,3,8,7,5,5,3,3
1,0.970741773900345,0,1,-2,-3,-3,1,1,1,1,3,0,0,0,0,3,3,1,4,3,5,3,6
1,1.17121473788698,-2,-1,0,-2,0,2,6,1,1,4,1,0,1,1,2,4,3,5,5,5,5,5
1,0.93123173904036,0,0,-6,-1,-2,4,11,1,1,3,0,1,1,1,1,1,4,5,1,7,3,5
1,0.464912920642049,NA,NA,-2,1,0,98,1,1,1,2,1,1,0,0,2,NA,3,2,4,6,4,4
1,0.76473009330681,-2,-1,-1,-1,3,2,9,0,1,4,0,1,1,1,2,4,5,6,4,5,7,4
1,0.765399705646988,NA,NA,-4,NA,-6,1,1,1,1,3,0,1,0,0,2,NA,NA,NA,4,8,1,7
1,0.888339981218539,NA,NA,2,3,NA,2,7,1,1,4,0,1,1,0,2,NA,6,3,6,4,3,NA
1,0.668414781886606,-2,-2,1,0,-1,2,1,1,1,4,1,1,1,0,1,3,5,5,6,5,8,9
1,0.805414125754792,0,0,1,1,0,3,1,1,1,3,1,1,1,1,3,3,6,5,6,5,7,7
1,0.567772795933089,0,0,-4,-5,-1,3,1,1,1,2,1,0,1,1,2,2,2,7,1,5,8,9
1,1.01030716935157,-2,-2,NA,NA,NA,2,9,1,2,2,0,0,1,0,1,3,2,NA,2,NA,NA,NA
1,0.695200150725615,NA,NA,-2,NA,NA,98,1,1,1,3,1,1,1,0,NA,2,NA,NA,4,6,5,NA
1,0.631820914448917,-3,0,-10,1,-10,1,1,1,1,4,1,0,1,1,1,4,1,0,0,10,0,10
1,0.715502323981118,-1,-1,-5,-4,-4,7,1,1,1,2,0,1,1,1,2,3,3,7,2,7,3,7
1,0.930853197480968,NA,NA,-2,1,-1,1,6,0,1,3,0,0,1,1,1,NA,1,0,1,3,1,2
1,0.78964995615182,NA,NA,-6,-1,2,7,6,1,1,2,1,0,0,0,1,NA,0,1,0,6,3,1
1,0.767557280349721,NA,1,NA,0,0,1,1,1,1,4,0,1,0,0,NA,1,2,2,2,NA,2,2
1,0.839956621810188,-2,-2,-7,-4,4,4,11,2,2,4,1,0,1,1,1,3,1,5,0,7,5,1
1,1.08380102534238,NA,NA,-4,-3,0,3,1,1,1,4,0,0,1,1,4,NA,2,5,2,6,6,6
1,0.661331207567053,-2,-2,0,1,2,98,9,1,1,4,1,1,1,1,2,4,2,1,5,5,5,3
1,1.37196679258324,NA,NA,NA,NA,NA,98,99,0,0,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
1,0.804654111760887,0,0,0,0,-2,1,1,1,1,2,1,1,1,0,2,2,5,5,5,5,3,5
1,0.767285145514997,0,0,0,1,1,1,1,1,1,3,0,1,1,0,4,4,4,3,4,4,5,4
1,1.47652913012495,-1,-1,-4,-2,-1,99,1,0,1,2,0,0,0,0,2,3,6,8,3,7,4,5
1,0.844640081652964,-1,-1,0,0,5,6,1,1,1,2,1,1,0,0,2,3,3,3,2,2,6,1
1,0.625518914831459,NA,NA,-2,-2,1,2,6,0,1,4,0,0,1,0,2,NA,4,6,4,6,6,5
1,0.866944211670151,NA,NA,0,1,NA,4,11,0,0,3,1,1,0,1,2,NA,6,5,6,6,NA,NA
1,0.936532935081993,0,0,-6,-3,NA,1,1,1,1,3,1,1,1,0,3,3,2,5,2,8,7,NA
1,0.638977071443286,0,0,-1,0,-1,1,1,1,1,4,0,0,1,1,3,3,4,4,5,6,3,4
1,1.48471995874865,NA,NA,-3,1,3,99,99,3,3,3,0,0,1,1,3,NA,1,0,2,5,5,2
1,0.572462529118385,NA,NA,-4,-3,4,4,11,1,1,4,1,0,1,1,NA,NA,0,3,3,7,9,5
1,0.845017288396828,-1,-1,-1,-2,-2,2,5,1,1,3,1,0,1,1,3,4,3,5,8,9,7,9
1,0.962986343515615,0,0,-3,0,0,1,1,1,1,4,0,1,1,1,3,3,2,2,2,5,4,4
1,0.497299326322588,-1,-1,-5,NA,NA,1,1,1,1,4,1,0,1,1,2,3,3,NA,1,6,NA,7
1,0.657537172571389,0,0,0,0,1,2,5,1,1,4,1,1,1,1,2,2,6,6,6,6,8,7
1,1.06677393537059,NA,NA,0,2,0,7,1,1,1,3,1,1,1,1,2,NA,5,3,5,5,5,5
1,0.564202204934661,NA,NA,1,0,1,2,1,1,1,4,1,0,1,1,3,NA,3,3,3,2,3,2
1,0.69349184438333,1,NA,NA,NA,NA,3,2,1,1,3,1,1,1,1,2,1,2,NA,1,NA,4,NA
1,0.578861345068739,NA,-1,-2,-1,0,2,3,1,1,4,1,0,1,1,NA,4,2,3,6,8,9,9
1,0.718906178873,0,-1,-8,-7,1,1,2,1,1,4,0,1,0,1,4,4,0,7,0,8,5,4
1,0.677056399197125,0,0,0,0,0,7,1,1,1,3,0,1,0,0,2,2,3,3,3,3,4,4
1,0.714832300569589,NA,NA,1,-2,2,4,7,0,0,3,0,0,0,1,2,NA,3,5,5,4,5,3
1,0.942369660223443,NA,NA,NA,-2,2,2,5,1,1,3,0,1,1,1,2,NA,4,6,NA,7,7,5
1,0.717139620014239,0,0,1,5,0,1,6,1,1,4,0,1,1,0,1,1,8,3,4,3,0,0
1,1.23620738299859,NA,NA,-8,-8,1,2,11,1,1,3,1,0,0,1,4,NA,0,8,0,8,5,4
1,0.510762790754813,NA,1,-4,-3,NA,7,1,1,1,3,1,0,1,0,NA,1,2,5,2,6,5,NA
1,0.602737771013009,-1,-1,0,1,0,1,1,1,1,4,1,0,1,1,2,3,3,2,4,4,5,5
1,0.893175675990236,NA,NA,NA,1,2,1,1,1,1,2,1,0,1,0,NA,NA,3,2,7,NA,6,4
0,0.764867354549916,NA,1,-8,1,-1,7,1,1,1,2,0,1,1,0,NA,3,1,0,1,9,0,1
1,0.622300663642498,NA,NA,2,5,3,1,1,1,1,4,1,0,1,1,1,NA,8,3,4,2,6,3
1,0.666050782322944,-2,-1,-2,-1,-1,1,1,1,1,4,1,0,1,1,2,4,3,4,2,4,3,4
1,0.603476565353074,0,0,1,1,1,99,1,1,1,4,0,0,1,1,1,1,1,0,1,0,5,4
1,1.03365400236456,NA,NA,-9,-9,-3,4,11,1,1,2,0,1,1,0,2,NA,1,10,1,10,1,4
1,0.819063445159992,NA,NA,3,-4,4,4,9,2,1,4,0,0,1,1,3,NA,5,9,5,2,7,3
1,1.00246959568182,NA,NA,2,1,NA,3,1,1,1,3,1,1,1,0,3,NA,6,5,6,4,6,NA
1,0.661726226368753,0,1,-2,1,2,98,1,1,1,2,1,0,0,0,2,2,4,3,3,5,4,2
1,0.60947499461606,1,1,4,1,4,2,3,1,1,4,1,0,1,1,3,2,3,2,8,4,6,2
1,1.03557700221973,NA,3,NA,NA,NA,2,8,0,0,4,0,0,1,1,NA,1,6,NA,NA,NA,2,NA
1,0.851823719492703,-1,1,NA,1,0,98,99,1,1,4,1,0,1,1,2,3,6,5,NA,NA,5,5
1,1.17657663683148,NA,NA,0,0,-1,1,1,1,1,4,0,0,1,1,2,NA,1,1,1,1,3,4
1,1.44890612836655,-1,-1,0,0,-1,1,1,1,1,3,0,1,0,0,1,2,1,1,3,3,1,2
1,0.643048166682435,-1,-1,-2,0,1,3,1,1,1,3,0,1,1,1,1,2,1,1,1,3,5,4
1,1.19339949522211,1,1,-1,-2,1,99,1,1,1,4,1,1,1,0,2,1,7,9,8,9,5,4
1,0.965245546064138,-1,-1,-2,3,4,2,9,1,0,3,1,1,1,0,1,2,3,0,3,5,5,1
1,0.707638258305868,-2,-2,-2,-2,2,98,5,1,1,4,0,0,1,1,2,4,1,3,1,3,5,3
1,1.14064767145503,-1,0,-7,-4,1,4,9,1,1,4,0,0,1,0,2,3,1,5,1,8,6,5
1,0.691789679930419,-1,0,NA,NA,-3,1,1,1,1,3,1,0,0,1,2,3,1,NA,2,NA,2,5
1,0.868323697554395,-2,0,6,10,8,1,1,1,1,4,0,1,1,1,2,4,10,0,8,2,8,0
1,0.649715428821578,NA,NA,1,NA,2,2,1,1,1,4,0,1,1,1,2,NA,NA,6,6,5,5,3
0,0.901590523953436,-1,-1,0,-9,NA,4,11,2,1,3,0,0,1,1,1,2,0,9,0,0,NA,NA
1,0.66497583445349,0,0,NA,2,NA,1,1,1,1,4,1,1,1,0,2,2,3,1,NA,NA,NA,2
1,0.597158181435316,2,2,-1,1,2,1,1,1,1,3,1,1,1,0,4,2,6,5,5,6,6,4
1,0.772338767803751,-1,-1,0,-1,1,5,6,1,2,3,0,0,0,0,3,4,4,5,3,3,5,4
1,0.647076152216456,0,0,0,-1,2,2,4,1,1,4,1,0,1,1,2,2,3,4,3,3,6,4
0,0.695200150725615,0,0,-5,-2,-2,3,1,1,1,3,1,1,1,1,2,2,3,5,0,5,3,5
1,0.882951241109152,NA,NA,0,-3,-3,98,5,1,1,4,0,1,1,0,1,NA,3,6,3,3,5,8
1,0.967966463457689,-1,-1,2,2,-2,2,3,1,1,4,0,1,1,0,3,4,8,6,7,5,5,7
